sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
3,15,tʃevˈa,0.352,0.16,0.4545454545454546
3,16,kˌaɾe,0.352,0.096,0.27272727272727276
3,17,te,0.352,0.288,0.8181818181818181
3,18,fˌatʃe,0.352,0.384,1.090909090909091
3,19,sə,0.352,0.448,1.272727272727273
3,20,te,0.352,0.384,1.090909090909091
3,21,"bukˈurʲ,",0.352,0.32,0.9090909090909092
3,22,sə,0.352,0.608,1.7272727272727273
3,23,"rˈɨzʲʲ,",0.352,0.352,1.0
3,24,sə,0.352,0.352,1.0
3,25,jubˈeʃtʲʲ.,0.384,0.288,0.7499999999999999
4,0,"dˌeskumpənˈit,",0.416,0.672,1.6153846153846156
4,1,simtsˈind,0.416,0.192,0.46153846153846156
4,2,kə,0.448,0.32,0.7142857142857143
4,3,lukɾˈurile,0.416,0.352,0.8461538461538461
4,4,lwˈaʊ,0.448,0.416,0.9285714285714285
4,5,o,0.416,0.352,0.8461538461538461
4,6,ˌɨntorsətˈuɾə,0.416,0.416,1.0
4,7,nˌekonvˌenabˈilə,0.448,0.384,0.8571428571428571
4,8,pˌentɾu,0.416,0.416,1.0
4,9,reputˈatsja,0.448,0.448,1.0
4,10,luɪ,0.416,0.448,1.076923076923077
4,11,odˈet,0.416,0.32,0.7692307692307693
4,12,dˌakə,0.448,0.448,1.0
4,13,"dezmˈintsea,",0.416,0.256,0.6153846153846154
4,14,bˌaltazˈar,0.448,0.224,0.5
4,15,sentˈɔarse,0.416,0.416,1.0
4,16,ɨn,0.416,0.448,1.076923076923077
4,17,ˌapartamˈent,0.448,0.512,1.1428571428571428
4,18,səkˈyɪt,0.416,0.352,0.8461538461538461
4,19,de,0.448,0.384,0.8571428571428571
4,20,noj,0.416,0.416,1.0
4,21,ˌɨntɾebˈəɾʲʲ.,0.448,0.352,0.7857142857142857
5,0,jˈa,0.48,0.096,0.2
5,1,doɾˈintsa,0.48,0.16,0.33333333333333337
5,2,ta,0.48,0.48,1.0
5,3,dea,0.48,0.352,0.7333333333333333
5,4,tɾezʲˈiʲ,0.48,0.544,1.1333333333333335
5,5,ˌinteɾˈesul,0.48,0.512,1.0666666666666667
5,6,ˈɔamenʲˌilor,0.48,0.384,0.8
5,7,dɾˈept,0.48,0.256,0.5333333333333333
5,8,markˈetiŋɡ.,0.48,0.416,0.8666666666666667
5,9,ɨn,0.48,0.448,0.9333333333333333
5,10,"plˈus,",0.512,0.544,1.0625
5,11,se,0.48,0.48,1.0
5,12,dˌiskɾeditˈeazə,0.48,0.512,1.0666666666666667
5,13,tɾatˈɨnd,0.48,0.416,0.8666666666666667
5,14,pˈublikul,0.48,0.48,1.0
5,15,dɾˈept,0.48,0.544,1.1333333333333335
5,16,o,0.48,0.608,1.2666666666666666
5,17,tˈurmə,0.48,0.288,0.6
5,18,ˌinfeɾjɔˈaɾə,0.48,0.576,1.2
5,19,ʃi,0.48,0.896,1.8666666666666667
5,20,nedˈemnə.,0.512,0.48,0.9375
6,0,tɾˌeizˈetʃʲ,0.32,0.384,1.2
6,1,de,0.352,0.352,1.0
6,2,"ˈanʲʲ,",0.352,0.256,0.7272727272727273
6,3,"bɾunˈet,",0.352,0.352,1.0
6,4,fˈərə,0.352,0.64,1.8181818181818183
6,5,nˈitʃʲ,0.352,0.288,0.8181818181818181
6,6,un,0.352,0.192,0.5454545454545455
6,7,fjˈer,0.32,0.448,1.4
6,8,de,0.352,0.192,0.5454545454545455
6,9,pˈər,0.352,0.128,0.36363636363636365
6,10,"ˈalb,",0.352,0.384,1.090909090909091
6,11,ku,0.352,0.352,1.0
6,12,pjˈelea,0.352,0.384,1.090909090909091
6,13,bɾonzˈatə,0.352,0.352,1.0
6,14,ʃi,0.32,0.512,1.6
6,15,"sˌənətˈɔasə,",0.352,0.352,1.0
6,16,ku,0.352,0.256,0.7272727272727273
6,17,mˈyɪnʲʲ,0.352,0.288,0.8181818181818181
6,18,siɡˈuɾe,0.352,0.288,0.8181818181818181
6,19,ʃi,0.352,0.192,0.5454545454545455
6,20,"fˈine,",0.352,0.32,0.9090909090909092
6,21,un,0.32,0.288,0.8999999999999999
6,22,spˈate,0.352,0.352,1.0
6,23,putˈernik,0.352,0.16,0.4545454545454546
6,24,ʃiʲ,0.352,0.16,0.4545454545454546
6,25,o,0.352,0.416,1.1818181818181819
6,26,tˈalje,0.352,0.352,1.0
6,27,ɨŋɡˈustə.,0.352,0.288,0.8181818181818181
7,0,ʃi,0.352,0.352,1.0
7,1,se,0.384,0.32,0.8333333333333334
7,2,surpɾˈinse,0.384,0.448,1.1666666666666667
7,3,kə,0.384,0.416,1.0833333333333333
7,4,avˌea,0.384,0.352,0.9166666666666666
7,5,pˈoftə,0.384,0.32,0.8333333333333334
7,6,sə,0.384,0.416,1.0833333333333333
7,7,atˈiŋɡə,0.384,0.352,0.9166666666666666
7,8,fˌiɾiʃɔaɾˈele,0.384,0.416,1.0833333333333333
7,9,atʃˌelea,0.384,0.416,1.0833333333333333
7,10,de,0.384,0.32,0.8333333333333334
7,11,pˈər,0.352,0.128,0.36363636363636365
7,12,"blˈond,",0.384,0.224,0.5833333333333334
7,13,ka,0.384,0.32,0.8333333333333334
7,14,fˌiɾiʃɔaɾˈele,0.384,0.384,1.0
7,15,ˌunuɪ,0.384,0.256,0.6666666666666666
7,16,mˈuʃkʲ,0.384,0.256,0.6666666666666666
7,17,"uʃˈor,",0.384,0.288,0.7499999999999999
7,18,ʃi,0.384,0.032,0.08333333333333333
7,19,pləkˈut,0.384,0.352,0.9166666666666666
7,20,sˈub,0.384,0.768,2.0
7,21,pˈalma,0.384,0.288,0.7499999999999999
7,22,jˈeɪ.,0.384,0.416,1.0833333333333333
8,0,fˈaptul,0.352,0.32,0.9090909090909092
8,1,kə,0.352,0.384,1.090909090909091
8,2,ɨl,0.384,0.384,1.0
8,3,ˌɨntɨlnisˈem,0.352,0.384,1.090909090909091
8,4,pe,0.352,0.384,1.090909090909091
8,5,nˌeaʃteptˈate,0.384,0.32,0.8333333333333334
8,6,pe,0.352,0.256,0.7272727272727273
8,7,fˈiʊl,0.352,0.352,1.0
8,8,sˈotsuluɪ,0.384,0.352,0.9166666666666666
8,9,"mˈeu,",0.352,0.032,0.09090909090909091
8,10,sosjˈa,0.352,0.288,0.8181818181818181
8,11,luɪ,0.384,0.448,1.1666666666666667
8,12,eɡzˈaktə,0.352,0.288,0.8181818181818181
8,13,ku,0.352,0.32,0.9090909090909092
8,14,dˌouəzˈetʃʲ,0.384,0.288,0.7499999999999999
8,15,de,0.352,0.224,0.6363636363636365
8,16,ˈanʲʲ,0.352,0.288,0.8181818181818181
8,17,maɪ,0.384,0.352,0.9166666666666666
8,18,"putsˈin,",0.352,0.384,1.090909090909091
8,19,stˈərnea,0.352,0.288,0.8181818181818181
8,20,ɨn,0.384,0.32,0.8333333333333334
8,21,mˈine,0.352,0.448,1.272727272727273
8,22,o,0.352,0.32,0.9090909090909092
8,23,ˌeɡzaltˈaɾe,0.384,0.352,0.9166666666666666
8,24,de,0.352,0.32,0.9090909090909092
8,25,ˌɨndɾəɡostˈitə.,0.384,0.384,1.0
9,0,depɾˈinsə,0.48,0.544,1.1333333333333335
9,1,ku,0.512,0.512,1.0
9,2,ˌintermˌinabilˈele,0.512,0.48,0.9375
9,3,vakˈantse,0.48,0.544,1.1333333333333335
9,4,fˌamiljˈale,0.512,0.448,0.875
9,5,pe,0.512,0.576,1.125
9,6,mˈalul,0.512,0.48,0.9375
9,7,"mˌediteɾˈaneɪ,",0.48,0.384,0.8
9,8,elˈen,0.512,0.32,0.625
9,9,se,0.512,0.448,0.875
9,10,bˌukuɾˈase,0.48,0.448,0.9333333333333333
9,11,sə,0.512,0.48,0.9375
9,12,dˌeskopˈeɾe,0.512,0.544,1.0625
9,13,otʃˈeanul,0.512,0.384,0.75
9,14,ʃi,0.48,0.288,0.6
9,15,valˈurile,0.512,0.448,0.875
9,16,luɪ,0.512,0.608,1.1875
9,17,zɡˌomotˈɔase.,0.512,0.544,1.0625
10,0,am,0.288,0.288,1.0
10,1,mˈers,0.288,0.192,0.6666666666666667
10,2,pɾobˈabil,0.288,0.288,1.0
10,3,la,0.288,0.32,1.1111111111111112
10,4,"nˌimeɾˈealə,",0.32,0.352,1.0999999999999999
10,5,fˈərə,0.288,0.256,0.888888888888889
10,6,sə,0.288,0.16,0.5555555555555556
10,7,ʃtˈiʊ,0.288,0.288,1.0
10,8,de,0.32,0.192,0.6
10,9,"mˈine,",0.288,0.064,0.22222222222222224
10,10,pˈɨnə,0.288,0.064,0.22222222222222224
10,11,"tʃˈe,",0.288,0.256,0.888888888888889
10,12,la,0.32,0.288,0.8999999999999999
10,13,kədˈeɾea,0.288,0.672,2.3333333333333335
10,14,"nˈoptsiɪ,",0.288,0.352,1.2222222222222223
10,15,o,0.288,0.256,0.888888888888889
10,16,stˈatsje,0.288,0.192,0.6666666666666667
10,17,de,0.32,0.16,0.5
10,18,taksˈiʊrʲ,0.288,0.288,1.0
10,19,de,0.288,0.352,1.2222222222222223
10,20,pe,0.288,0.256,0.888888888888889
10,21,drˈum,0.32,0.256,0.8
10,22,miʲa,0.288,0.288,1.0
10,23,reˌamintˈit,0.288,0.32,1.1111111111111112
10,24,kə,0.288,0.288,1.0
10,25,tɾˌebujˈa,0.32,0.352,1.0999999999999999
10,26,sə,0.288,0.288,1.0
10,27,mə,0.288,0.288,1.0
10,28,ɨntˈork,0.288,0.224,0.7777777777777779
10,29,akˈasə.,0.32,0.32,1.0
11,0,se,0.448,0.416,0.9285714285714285
11,1,pɾitʃˈepe,0.448,0.448,1.0
11,2,ˈɔaɾe,0.48,0.352,0.7333333333333333
11,3,la,0.448,0.288,0.6428571428571428
11,4,"ˈartə?""",0.48,0.416,0.8666666666666667
11,5,lˈakɾimʲˌile,0.448,0.32,0.7142857142857143
11,6,tsɨʃnˈiɾea,0.48,0.32,0.6666666666666667
11,7,de,0.448,0.384,0.8571428571428571
11,8,sˈub,0.48,0.48,1.0
11,9,plɔapˈele,0.448,0.448,1.0
11,10,ˈoblitʃˌe,0.48,0.608,1.2666666666666666
11,11,ʃi,0.448,0.352,0.7857142857142857
11,12,ku,0.48,0.416,0.8666666666666667
11,13,mˈiko,0.448,0.192,0.42857142857142855
11,14,a,0.48,0.704,1.4666666666666666
11,15,ˌɨntʃepˈut,0.448,0.448,1.0
11,16,sə,0.48,0.384,0.8
11,17,dʒˈeamə,0.448,0.384,0.8571428571428571
11,18,dˌeznədəʒdwˈitə.,0.48,0.512,1.0666666666666667
12,0,femˈeɪle,0.32,0.096,0.3
12,1,ne,0.352,0.352,1.0
12,2,plˈak,0.352,0.416,1.1818181818181819
12,3,pˌentɾu,0.32,0.416,1.2999999999999998
12,4,kə,0.352,0.352,1.0
12,5,se,0.352,0.128,0.36363636363636365
12,6,ivˈesk,0.32,0.032,0.1
12,7,pɾˈinse,0.352,0.032,0.09090909090909091
12,8,ka,0.352,0.16,0.4545454545454546
12,9,nˌiʃte,0.352,0.512,1.4545454545454546
12,10,nˌestemˈate,0.32,0.224,0.7
12,11,ɨn,0.352,0.256,0.7272727272727273
12,12,montjˈuɾa,0.352,0.288,0.8181818181818181
12,13,ˌuneɪ,0.32,0.288,0.8999999999999999
12,14,enˈiɡme,0.352,0.48,1.3636363636363638
12,15,ʃiʲ,0.352,0.352,1.0
12,16,ˌɨntʃetˈeazə,0.32,0.288,0.8999999999999999
12,17,sə,0.352,0.224,0.6363636363636365
12,18,ne,0.352,0.352,1.0
12,19,maɪ,0.352,0.352,1.0
12,20,plˈakə,0.32,0.384,1.2
12,21,dendˈatə,0.352,0.416,1.1818181818181819
12,22,tʃe,0.352,0.224,0.6363636363636365
12,23,ne,0.32,0.32,1.0
12,24,ˈintɾiɡˌə,0.352,0.384,1.090909090909091
12,25,maɪ,0.352,0.352,1.0
12,26,putsˈin.,0.352,0.384,1.090909090909091
13,0,pˌɔate,0.352,0.448,1.272727272727273
13,1,din,0.352,0.352,1.0
13,2,kaˈuza,0.384,0.32,0.8333333333333334
13,3,tˈimbruluɪ,0.352,0.352,1.0
13,4,vˈotʃiɪ,0.384,0.32,0.8333333333333334
13,5,mele,0.352,0.416,1.1818181818181819
13,6,"kˌaɾe,",0.352,0.352,1.0
13,7,a,0.384,0.32,0.8333333333333334
13,8,idˈoma,0.352,0.352,1.0
13,9,tʃeluɪ,0.384,0.384,1.0
13,10,al,0.352,0.32,0.9090909090909092
13,11,"mˈameɪ,",0.352,0.192,0.5454545454545455
13,12,ˌaɾe,0.384,0.416,1.0833333333333333
13,13,tʃevˈa,0.352,0.288,0.8181818181818181
13,14,pˈarkə,0.384,0.288,0.7499999999999999
13,15,"lˌəkɾimˈos,",0.352,0.032,0.09090909090909091
13,16,vˌəikəɾˈets,0.352,0.032,0.09090909090909091
13,17,ʃi,0.384,0.352,0.9166666666666666
13,18,dˈə,0.352,0.256,0.7272727272727273
13,19,de,0.384,0.48,1.25
13,20,sˈiɡur,0.352,0.672,1.9090909090909094
13,21,impɾˈesja,0.352,0.384,1.090909090909091
13,22,kə,0.384,0.448,1.1666666666666667
13,23,mə,0.352,0.288,0.8181818181818181
13,24,lˌamentˈez?,0.384,0.416,1.0833333333333333
14,0,"ˌimedjˈat,",0.352,0.384,1.090909090909091
14,1,ˌapaɾatˈele,0.352,0.224,0.6363636363636365
14,2,de,0.384,0.128,0.3333333333333333
14,3,mˌonitˌoɾizˈaɾe,0.352,0.32,0.9090909090909092
14,4,kardjˈakə,0.384,0.384,1.0
14,5,ˌɨntʃepˈuɾə,0.352,0.352,1.0
14,6,sə,0.384,0.416,1.0833333333333333
14,7,tɾˌepidˈeze,0.352,0.448,1.272727272727273
14,8,pˈɨnə,0.352,0.896,2.545454545454546
14,9,un,0.384,0.448,1.1666666666666667
14,10,sˈoj,0.352,0.64,1.8181818181818183
14,11,de,0.384,0.32,0.8333333333333334
14,12,"alˈaɾə,",0.352,0.192,0.5454545454545455
14,13,mə,0.384,0.608,1.5833333333333333
14,14,kemˈɨnd,0.352,0.256,0.7272727272727273
14,15,pˌersonˈalul,0.384,0.16,0.4166666666666667
14,16,ɨn,0.352,0.352,1.0
14,17,ˌaʒutˈor,0.352,0.16,0.4545454545454546
14,18,pˌentɾu,0.384,0.192,0.5
14,19,o,0.352,0.224,0.6363636363636365
14,20,ˈinimˌə,0.384,0.032,0.08333333333333333
14,21,kˌaɾe,0.352,0.288,0.8181818181818181
14,22,o,0.384,0.416,1.0833333333333333
14,23,lwˈa,0.352,0.384,1.090909090909091
14,24,seɾˈasnə.,0.384,0.384,1.0
15,0,se,0.384,0.416,1.0833333333333333
15,1,kɾampˈona,0.416,0.416,1.0
15,2,ˌaʃadˈar,0.416,0.448,1.076923076923077
15,3,de,0.416,0.448,1.076923076923077
15,4,ˌoptimˈismul,0.416,0.416,1.0
15,5,luɪ,0.416,0.448,1.076923076923077
15,6,antˈɔan,0.416,0.448,1.076923076923077
15,7,"kˌaɾe,",0.416,0.384,0.9230769230769231
15,8,"nˌeobosˈit,",0.416,0.32,0.7692307692307693
15,9,ku,0.416,0.224,0.5384615384615385
15,10,zˈɨmbetul,0.384,0.192,0.5
15,11,pe,0.416,0.352,0.8461538461538461
15,12,"bˈuze,",0.416,0.416,1.0
15,13,ˌɨi,0.416,0.352,0.8461538461538461
15,14,dˈeskɾja,0.416,0.256,0.6153846153846154
15,15,lˈumea,0.416,0.32,0.7692307692307693
15,16,aʃˈa,0.416,0.384,0.9230769230769231
15,17,kˈum,0.416,0.352,0.8461538461538461
15,18,o,0.416,0.448,1.076923076923077
15,19,simtsˈea,0.416,0.48,1.153846153846154
15,20,jˈel.,0.416,0.448,1.076923076923077
16,0,"ˈastfel,",0.416,0.448,1.076923076923077
16,1,fˈiɪluɪ,0.448,0.448,1.0
16,2,ˌisɾaˈel,0.448,0.352,0.7857142857142857
16,3,leaʊ,0.448,0.384,0.8571428571428571
16,4,dˈat,0.448,0.384,0.8571428571428571
16,5,"lˌevitsʲˈilor,",0.448,0.384,0.8571428571428571
16,6,pɾin,0.448,0.64,1.4285714285714286
16,7,tɾadʒˈeɾe,0.448,0.416,0.9285714285714285
16,8,la,0.448,0.416,0.9285714285714285
16,9,"sˈortsʲʲ,",0.448,0.384,0.8571428571428571
16,10,tʃˌetətsʲˈile,0.448,0.288,0.6428571428571428
16,11,atʃˌestea,0.416,0.352,0.8461538461538461
16,12,ku,0.448,0.384,0.8571428571428571
16,13,pˌəʃunʲˈile,0.448,0.352,0.7857142857142857
16,14,din,0.448,0.416,0.9285714285714285
16,15,"ʒˈur,",0.448,0.416,0.9285714285714285
16,16,aʃˈa,0.448,0.448,1.0
16,17,kˈum,0.448,0.448,1.0
16,18,pˌoɾuntʃˈise,0.448,0.448,1.0
16,19,dˈomnul,0.448,0.384,0.8571428571428571
16,20,pɾin,0.448,0.384,0.8571428571428571
16,21,moˈise.,0.448,0.512,1.1428571428571428
17,0,jeɪ,0.384,1.632,4.25
17,1,aʊ,0.416,0.352,0.8461538461538461
17,2,pˈus,0.416,0.384,0.9230769230769231
17,3,deopˈarte,0.416,0.16,0.38461538461538464
17,4,ʃi,0.416,0.288,0.6923076923076923
17,5,tʃˌeea,0.416,0.352,0.8461538461538461
17,6,tʃe,0.416,0.448,1.076923076923077
17,7,jeɾˌa,0.416,0.384,0.9230769230769231
17,8,pˌentɾu,0.416,0.416,1.0
17,9,"levˈitsʲʲ,",0.416,0.384,0.9230769230769231
17,10,jˈar,0.416,0.576,1.3846153846153846
17,11,levˈitsiɪ,0.384,0.416,1.0833333333333333
17,12,aʊ,0.416,0.192,0.46153846153846156
17,13,pˈus,0.416,0.384,0.9230769230769231
17,14,deopˈarte,0.416,0.384,0.9230769230769231
17,15,tʃˌeea,0.416,0.384,0.9230769230769231
17,16,tʃe,0.416,0.192,0.46153846153846156
17,17,jeɾˌa,0.416,0.416,1.0
17,18,pˌentɾu,0.416,0.448,1.076923076923077
17,19,urmˈaʃiɪ,0.416,0.352,0.8461538461538461
17,20,luɪ,0.416,0.384,0.9230769230769231
17,21,ˌaaɾˈon.,0.416,0.544,1.307692307692308
18,0,akˈum,0.32,0.384,1.2
18,1,və,0.352,0.32,0.9090909090909092
18,2,spˈun,0.352,0.352,1.0
18,3,din,0.352,0.416,1.1818181818181819
18,4,"nˈoʊ,",0.352,0.096,0.27272727272727276
18,5,nˌui,0.352,0.32,0.9090909090909092
18,6,voj,0.32,0.32,1.0
18,7,alˈuŋɡa,0.352,0.32,0.9090909090909092
18,8,dinˈaɪntea,0.352,0.384,1.090909090909091
18,9,"vˈɔastɾə,",0.352,0.32,0.9090909090909092
18,10,tʃˈi,0.352,0.384,1.090909090909091
18,11,və,0.352,0.32,0.9090909090909092
18,12,vor,0.352,0.192,0.5454545454545455
18,13,fˈi,0.32,0.384,1.2
18,14,ka,0.352,0.352,1.0
18,15,nˌiʃte,0.352,0.384,1.090909090909091
18,16,spˈinʲʲ,0.352,0.288,0.8181818181818181
18,17,ɨn,0.352,0.32,0.9090909090909092
18,18,"kˈɔaste,",0.352,0.384,1.090909090909091
18,19,jˈar,0.352,0.416,1.1818181818181819
18,20,dˌumnezˈeiɪ,0.32,0.384,1.2
18,21,lor,0.352,0.352,1.0
18,22,və,0.352,0.352,1.0
18,23,vor,0.352,0.288,0.8181818181818181
18,24,fˈiʲ,0.352,0.288,0.8181818181818181
18,25,o,0.352,0.352,1.0
18,26,kapkˈanə.,0.352,0.32,0.9090909090909092
19,0,mˈɔartea,0.512,0.544,1.0625
19,1,luɪ,0.512,0.96,1.875
19,2,dʒedˈeon,0.512,0.288,0.5625
19,3,"ˈastfel,",0.512,0.064,0.125
19,4,midjˈanul,0.512,0.032,0.0625
19,5,a,0.512,0.48,0.9375
19,6,fost,0.512,0.128,0.25
19,7,supˈus,0.512,0.064,0.125
19,8,ˌɨnaˈintea,0.512,0.512,1.0
19,9,fˈiɪlor,0.544,0.544,1.0
19,10,luɪ,0.512,0.448,0.875
19,11,ˌisɾaˈel,0.512,0.32,0.625
19,12,ʃi,0.512,0.416,0.8125
19,13,na,0.512,0.448,0.875
19,14,maɪ,0.512,0.576,1.125
19,15,ˌɨndɾəznˈit,0.512,0.512,1.0
19,16,sˌəʃʲʲ,0.512,0.512,1.0
19,17,ridˈitʃe,0.512,0.512,1.0
19,18,kˈapul.,0.544,0.512,0.9411764705882353
20,0,ˈiʲa,0.512,0.032,0.0625
20,1,bˌatʒokoɾˈit,0.544,0.544,1.0
20,2,pe,0.544,0.544,1.0
20,3,jˈudeɪ,0.512,0.448,0.875
20,4,ʃʲa,0.544,0.32,0.5882352941176471
20,5,zˈis,0.544,0.48,0.8823529411764705
20,6,ˌɨnaˈintea,0.512,0.48,0.9375
20,7,fɾatsʲˈilor,0.544,0.512,0.9411764705882353
20,8,səɪ,0.544,0.448,0.8235294117647058
20,9,ʃʲa,0.512,0.256,0.5
20,10,armˈateɪ,0.544,0.384,0.7058823529411764
20,11,"sˌamaɾˈiʲeɪ,",0.544,0.576,1.0588235294117645
20,12,tʃe,0.512,0.448,0.875
20,13,fˈak,0.544,0.448,0.8235294117647058
20,14,ˌaməɾˈɨtsiɪ,0.544,0.48,0.8823529411764705
20,15,atʃˌeʃtja,0.512,0.48,0.9375
20,16,de,0.544,0.512,0.9411764705882353
20,17,jˈudeɪ?,0.544,0.512,0.9411764705882353
21,0,dʒedˈeon,0.32,0.384,1.2
21,1,lea,0.32,0.32,1.0
21,2,"zˈis,",0.32,0.288,0.8999999999999999
21,3,jeɪ,0.32,0.032,0.1
21,4,"bˈine,",0.32,0.16,0.5
21,5,dˈupə,0.32,0.32,1.0
21,6,tʃe,0.32,0.448,1.4
21,7,dˈomnul,0.352,0.352,1.0
21,8,ˌɨi,0.32,0.256,0.8
21,9,va,0.32,0.352,1.0999999999999999
21,10,dˈa,0.32,0.352,1.0999999999999999
21,11,pe,0.32,0.32,1.0
21,12,zebˈah,0.32,0.224,0.7
21,13,ʃi,0.32,0.32,1.0
21,14,pe,0.352,0.32,0.9090909090909092
21,15,tsˈal,0.32,0.288,0.8999999999999999
21,16,mˈuna,0.32,0.288,0.8999999999999999
21,17,ɨn,0.32,0.32,1.0
21,18,myɪnʲˈile,0.32,0.288,0.8999999999999999
21,19,"mˈele,",0.32,0.288,0.8999999999999999
21,20,və,0.32,0.32,1.0
21,21,voj,0.32,0.288,0.8999999999999999
21,22,tɾəjˈeɾa,0.352,0.256,0.7272727272727273
21,23,kˈarnea,0.32,0.256,0.8
21,24,ku,0.32,0.288,0.8999999999999999
21,25,spˈiniɪ,0.32,0.288,0.8999999999999999
21,26,deʃˈertuluɪ,0.32,0.32,1.0
21,27,ʃi,0.32,0.352,1.0999999999999999
21,28,ku,0.32,0.288,0.8999999999999999
21,29,mˌəɾətʃˈinʲʲ.,0.352,0.416,1.1818181818181819
22,0,apˈoj,0.416,0.416,1.0
22,1,ˈiʲa,0.416,0.48,1.153846153846154
22,2,zˈis,0.448,0.448,1.0
22,3,"rˈedʒeluɪ,",0.416,0.32,0.7692307692307693
22,4,ˌaʃadˈar,0.416,0.32,0.7692307692307693
22,5,jˌeste,0.448,0.448,1.0
