sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
17,7,ˌasupɾˈeaskə,0.384,0.32,0.8333333333333334
17,8,ʃʲa,0.416,0.32,0.7692307692307693
17,9,mustɾˈat,0.384,0.352,0.9166666666666666
17,10,rˈedʒʲ,0.384,0.288,0.7499999999999999
17,11,pˌentɾu,0.384,0.384,1.0
17,12,jˈeɪ.,0.416,0.416,1.0
18,0,sˈaʊl,0.352,0.288,0.8181818181818181
18,1,a,0.384,0.352,0.9166666666666666
18,2,ˌɨntʃetˈat,0.384,0.32,0.8333333333333334
18,3,səɪ,0.384,0.288,0.7499999999999999
18,4,maɪ,0.384,0.384,1.0
18,5,ˌurməɾˈeaskə,0.352,0.416,1.1818181818181819
18,6,pe,0.384,0.384,1.0
18,7,fˌilistˈenʲʲ,0.384,0.256,0.6666666666666666
18,8,ʃi,0.384,0.064,0.16666666666666666
18,9,fˌilistˈeniɪ,0.384,0.416,1.0833333333333333
18,10,saʊ,0.352,0.352,1.0
18,11,retɾˈas,0.384,0.352,0.9166666666666666
18,12,ɨn,0.384,0.288,0.7499999999999999
18,13,tˌeɾitoɾˈiʊl,0.384,0.288,0.7499999999999999
18,14,lˈor.,0.384,0.32,0.8333333333333334
19,0,a,0.352,0.256,0.7272727272727273
19,1,ˌaɾunkˈat,0.384,0.288,0.7499999999999999
19,2,pjˈatɾa,0.352,0.384,1.090909090909091
19,3,ku,0.384,0.384,1.0
19,4,ˌaʒutˈorul,0.384,0.352,0.9166666666666666
19,5,pɾaʃtˈiʲeɪ,0.352,0.288,0.8181818181818181
19,6,ʃi,0.384,0.352,0.9166666666666666
19,7,la,0.352,0.064,0.18181818181818182
19,8,lovˈit,0.384,0.384,1.0
19,9,pe,0.384,0.384,1.0
19,10,fˌilistjˈan,0.352,0.384,1.090909090909091
19,11,ɨn,0.384,0.32,0.8333333333333334
19,12,fɾˈunte.,0.384,0.384,1.0
20,0,jel,0.416,0.32,0.7692307692307693
20,1,a,0.416,0.384,0.9230769230769231
20,2,dˈat,0.416,0.384,0.9230769230769231
20,3,fˈok,0.416,0.384,0.9230769230769231
20,4,atˈɨt,0.416,0.448,1.076923076923077
20,5,"ˌɨnəltsˈimiɪ,",0.416,0.192,0.46153846153846156
20,6,tɾˌansformˈɨndo,0.416,0.416,1.0
20,7,ɨn,0.416,0.352,0.8461538461538461
20,8,"tʃenˈuʃə,",0.416,0.416,1.0
20,9,kˈɨt,0.416,0.288,0.6923076923076923
20,10,ʃi,0.416,0.32,0.7692307692307693
20,11,stˈɨlpul,0.416,0.352,0.8461538461538461
20,12,luɪ,0.416,0.416,1.0
20,13,ˈaʃeɾˌeɪ.,0.416,0.48,1.153846153846154
21,0,atˈuntʃʲ,0.384,0.48,1.25
21,1,dˈavid,0.416,0.48,1.153846153846154
21,2,sa,0.416,0.448,1.076923076923077
21,3,rˌidikˈat,0.416,0.448,1.076923076923077
21,4,dˌela,0.384,0.352,0.9166666666666666
21,5,"pəmˈɨnt,",0.416,0.224,0.5384615384615385
21,6,sa,0.416,0.448,1.076923076923077
21,7,"spəlˈat,",0.416,0.224,0.5384615384615385
21,8,sa,0.416,0.352,0.8461538461538461
21,9,ˈuns,0.384,0.224,0.5833333333333334
21,10,ʃi,0.416,0.16,0.38461538461538464
21,11,ʃʲa,0.416,0.384,0.9230769230769231
21,12,skimbˈat,0.416,0.352,0.8461538461538461
21,13,haɪnˈele.,0.416,0.384,0.9230769230769231
22,0,ˈarba,0.384,0.384,1.0
22,1,fusˈese,0.416,0.416,1.0
22,2,tatˈəluɪ,0.416,0.416,1.0
22,3,"anˈak,",0.416,0.416,1.0
22,4,ku,0.416,0.224,0.5384615384615385
22,5,pˌəʃunʲˈile,0.416,0.352,0.8461538461538461
22,6,din,0.384,0.384,1.0
22,7,"ʒˈur,",0.416,0.352,0.8461538461538461
22,8,pe,0.416,0.256,0.6153846153846154
22,9,muntˈele,0.416,0.416,1.0
22,10,luɪ,0.416,0.384,0.9230769230769231
22,11,jˈuda.,0.416,0.384,0.9230769230769231
23,0,tˈotsʲʲ,0.384,0.384,1.0
23,1,ˈɔamenˌiɪ,0.384,0.384,1.0
23,2,kˌaɾe,0.384,0.32,0.8333333333333334
23,3,jeɾˌaʊ,0.384,0.384,1.0
23,4,ku,0.384,0.352,0.9166666666666666
23,5,jel,0.384,0.32,0.8333333333333334
23,6,ʃiʲaʊ,0.384,0.384,1.0
23,7,ˌakopeɾˈit,0.384,0.384,1.0
23,8,kˈapetˌele,0.384,0.32,0.8333333333333334
23,9,ʃiʲ,0.384,0.096,0.25
23,10,urkˈaʊ,0.384,0.384,1.0
23,11,ʃi,0.384,0.32,0.8333333333333334
23,12,jeɪ,0.384,0.288,0.7499999999999999
23,13,plɨŋɡˈɨnd.,0.416,0.416,1.0
24,0,jeɪ,0.288,0.224,0.7777777777777779
24,1,səl,0.32,0.288,0.8999999999999999
24,2,pɾimˈeaskə,0.32,0.288,0.8999999999999999
24,3,ɨn,0.288,0.288,1.0
24,4,tʃetˈate,0.32,0.288,0.8999999999999999
24,5,ʃi,0.32,0.224,0.7
24,6,səɪ,0.288,0.256,0.888888888888889
24,7,dˈea,0.32,0.32,1.0
24,8,un,0.32,0.288,0.8999999999999999
24,9,lˈok,0.288,0.224,0.7777777777777779
24,10,ka,0.32,0.256,0.8
24,11,sə,0.32,0.32,1.0
24,12,lokwjˈaskə,0.288,0.256,0.888888888888889
24,13,ˌɨmpɾeˈunə,0.32,0.288,0.8999999999999999
24,14,ku,0.32,0.288,0.8999999999999999
24,15,jˈeɪ.,0.32,0.32,1.0
25,0,tu,0.384,0.384,1.0
25,1,ˈɨnsə,0.416,0.384,0.9230769230769231
25,2,ɨmpˈarte,0.384,0.416,1.0833333333333333
25,3,atʃˌest,0.416,0.416,1.0
25,4,tˌeɾitˈoɾiʊ,0.416,0.384,0.9230769230769231
25,5,ka,0.384,0.384,1.0
25,6,mˌoʃtenˈiɾe,0.416,0.32,0.7692307692307693
25,7,luɪ,0.384,0.32,0.8333333333333334
25,8,"ˌisɾaˈel,",0.416,0.32,0.7692307692307693
25,9,aʃˈa,0.416,0.16,0.38461538461538464
25,10,kˈum,0.384,0.32,0.8333333333333334
25,11,tsjam,0.416,0.384,0.9230769230769231
25,12,pˌoɾuntʃˈit.,0.416,0.416,1.0
26,0,ja,0.32,0.288,0.8999999999999999
26,1,a,0.352,0.352,1.0
26,2,dˌevenˈit,0.32,0.288,0.8999999999999999
26,3,sˌervitˈɔaɾea,0.352,0.352,1.0
26,4,rˈedʒeluɪ,0.32,0.32,1.0
26,5,ʃi,0.352,0.224,0.6363636363636365
26,6,sa,0.32,0.064,0.2
26,7,ˌɨŋɡɾiʒˈit,0.352,0.192,0.5454545454545455
26,8,de,0.32,0.256,0.8
26,9,"jˈel,",0.352,0.384,1.090909090909091
26,10,dar,0.32,0.288,0.8999999999999999
26,11,redʒˈele,0.352,0.224,0.6363636363636365
26,12,nu,0.32,0.32,1.0
26,13,sa,0.352,0.416,1.1818181818181819
26,14,kulkˈat,0.32,0.32,1.0
26,15,ku,0.352,0.32,0.9090909090909092
26,16,jˈa.,0.352,0.384,1.090909090909091
27,0,tˈatəl,0.352,0.288,0.8181818181818181
27,1,təʊ,0.352,0.256,0.7272727272727273
27,2,ˈɨnsə,0.352,0.256,0.7272727272727273
27,3,nu,0.352,0.32,0.9090909090909092
27,4,maɪ,0.384,0.384,1.0
27,5,jˌeste,0.352,0.32,0.9090909090909092
27,6,ˌɨŋɡɾiʒoɾˈat,0.352,0.288,0.8181818181818181
27,7,pˌentɾu,0.352,0.352,1.0
27,8,"məɡˈəɾitsˌe,",0.352,0.352,1.0
27,9,tʃˈi,0.384,0.352,0.9166666666666666
27,10,jˌeste,0.352,0.224,0.6363636363636365
27,11,ˌɨŋɡɾiʒoɾˈat,0.352,0.32,0.9090909090909092
27,12,pˌentɾu,0.352,0.32,0.9090909090909092
27,13,vˈoj.,0.384,0.416,1.0833333333333333
28,0,sˈaʊl,0.256,0.288,1.125
28,1,ʃʲa,0.288,0.32,1.1111111111111112
28,2,dˈat,0.288,0.352,1.2222222222222223
28,3,sˈeama,0.288,0.288,1.0
28,4,kə,0.288,0.256,0.888888888888889
28,5,atʃˌesta,0.288,0.288,1.0
28,6,jeɾˌa,0.288,0.32,1.1111111111111112
28,7,samwˈel,0.288,0.192,0.6666666666666667
28,8,ʃi,0.288,0.096,0.33333333333333337
28,9,sa,0.256,0.096,0.375
28,10,plekˈat,0.288,0.288,1.0
28,11,ku,0.288,0.256,0.888888888888889
28,12,fˈatsa,0.288,0.288,1.0
28,13,la,0.288,0.256,0.888888888888889
28,14,pəmˈɨnt,0.288,0.256,0.888888888888889
28,15,ʃi,0.288,0.256,0.888888888888889
28,16,sa,0.288,0.224,0.7777777777777779
28,17,ˌɨnkinˈat.,0.288,0.32,1.1111111111111112
29,0,ˈoptspɾezˌetʃe.zˈeɾozˈeɾo,0.416,0.32,0.7692307692307693
29,1,zˈeɾo,0.416,0.384,0.9230769230769231
29,2,de,0.416,0.416,1.0
29,3,bərbˈatsʲʲ,0.416,0.448,1.076923076923077
29,4,din,0.416,0.384,0.9230769230769231
29,5,bˌenjamˈin,0.416,0.32,0.7692307692307693
29,6,aʊ,0.416,0.384,0.9230769230769231
29,7,"kəzˈut,",0.416,0.096,0.23076923076923078
29,8,tˈotsʲʲ,0.416,0.32,0.7692307692307693
29,9,atʃˌeʃtja,0.416,0.416,1.0
29,10,fiʲˈind,0.416,0.352,0.8461538461538461
29,11,bərbˈatsʲʲ,0.416,0.352,0.8461538461538461
29,12,vitˈeʒʲʲ.,0.448,0.48,1.0714285714285714
30,0,se,0.352,0.32,0.9090909090909092
30,1,ˌɨnəltsˈa,0.384,0.352,0.9166666666666666
30,2,fˈum,0.352,0.288,0.8181818181818181
30,3,din,0.384,0.352,0.9166666666666666
30,4,nəɾʲˈile,0.384,0.352,0.9166666666666666
30,5,"lˈuɪ,",0.352,0.352,1.0
30,6,jˈar,0.384,0.128,0.3333333333333333
30,7,din,0.384,0.416,1.0833333333333333
30,8,ɡˈuɾa,0.352,0.32,0.9090909090909092
30,9,luɪ,0.384,0.16,0.4166666666666667
30,10,jˈeʃa,0.384,0.416,1.0833333333333333
30,11,un,0.352,0.352,1.0
30,12,fˈok,0.384,0.352,0.9166666666666666
30,13,mˌistwitˈor.,0.384,0.384,1.0
31,0,jeʊ,0.32,0.288,0.8999999999999999
31,1,am,0.352,0.256,0.7272727272727273
31,2,konstɾwˈit,0.352,0.32,0.9090909090909092
31,3,pˌentɾu,0.352,0.32,0.9090909090909092
31,4,tˈine,0.352,0.352,1.0
31,5,o,0.32,0.224,0.7
31,6,kˈasə,0.352,0.32,0.9090909090909092
31,7,"məɾˈeatsə,",0.352,0.32,0.9090909090909092
31,8,un,0.352,0.32,0.9090909090909092
31,9,lˈok,0.352,0.224,0.6363636363636365
31,10,ˈunde,0.32,0.288,0.8999999999999999
31,11,sə,0.352,0.32,0.9090909090909092
31,12,stˈaɪ,0.352,0.288,0.8181818181818181
31,13,pe,0.352,0.32,0.9090909090909092
31,14,vˈetʃje.,0.352,0.448,1.272727272727273
32,0,dar,0.48,0.48,1.0
32,1,bɾˈiza,0.512,0.48,0.9375
32,2,ɨl,0.48,0.48,1.0
32,3,dˈestɾəmˌə,0.512,0.352,0.6875
32,4,"rˈepedˌe,",0.512,0.48,0.9375
32,5,dˌezvəlwˈind,0.48,0.416,0.8666666666666667
32,6,jˈaɾəʃʲˌʲ,0.512,0.672,1.3125
32,7,zidˈurile,0.48,0.384,0.8
32,8,ˌapaɾˈent,0.512,0.16,0.3125
32,9,neatˈinse.,0.512,0.608,1.1875
33,0,kɾˈed,0.416,0.384,0.9230769230769231
33,1,kə,0.416,0.32,0.7692307692307693
33,2,"maɾˈula,",0.416,0.448,1.076923076923077
33,3,ˌɨmpotɾˈiva,0.416,0.384,0.9230769230769231
33,4,ˌapaɾentsʲˈilor,0.416,0.352,0.8461538461538461
33,5,ale,0.416,0.384,0.9230769230769231
33,6,tˌalentˈele,0.416,0.384,0.9230769230769231
33,7,jeɪ,0.416,0.32,0.7692307692307693
33,8,"askˈunse,",0.416,0.256,0.6153846153846154
33,9,pɾˌesupˈuse,0.416,0.384,0.9230769230769231
33,10,mˈaɾja,0.416,0.416,1.0
33,11,mˌaɡdalˈena,0.416,0.48,1.153846153846154
33,12,ˌaŋdʒelˈos.,0.448,0.416,0.9285714285714285
34,0,ˈumblə,0.32,0.352,1.0999999999999999
34,1,zvˈonul,0.352,0.384,1.090909090909091
34,2,tˈatə,0.352,0.32,0.9090909090909092
34,3,kə,0.352,0.288,0.8181818181818181
34,4,dutʃˈele,0.32,0.384,1.2
34,5,de,0.352,0.224,0.6363636363636365
34,6,sˈilʲ,0.352,0.128,0.36363636363636365
34,7,va,0.352,0.192,0.5454545454545455
34,8,fˈiʲ,0.352,0.352,1.0
34,9,ˌɨnskəʊnˈat,0.32,0.32,1.0
34,10,pɾˈim,0.352,0.256,0.7272727272727273
34,11,sfˈetnik,0.352,0.288,0.8181818181818181
34,12,al,0.352,0.384,1.090909090909091
34,13,rˈedʒeluɪ.,0.352,0.384,1.090909090909091
35,0,sˌuntem,0.32,0.48,1.5
35,1,ˌamɨndˈoj,0.352,0.448,1.272727272727273
