sample_index,phone_idx,phone,ref_dur,gen_dur,ratio
44,5,urmˈate,0.416,0.576,1.3846153846153846
44,6,de,0.416,0.448,1.076923076923077
44,7,pɾˌəbuʃˈiɾʲʲ,0.416,0.672,1.6153846153846156
44,8,spˌektakulˈɔase,0.384,0.48,1.25
44,9,nu,0.416,0.48,1.153846153846154
44,10,repɾˌezentˈaʊ,0.416,0.32,0.7692307692307693
44,11,o,0.416,0.544,1.307692307692308
44,12,rˌaɾitˈate.,0.416,0.448,1.076923076923077
45,0,dˈupə,0.352,0.48,1.3636363636363638
45,1,tʃe,0.352,0.416,1.1818181818181819
45,2,dˌepəʃʲˈi,0.384,0.48,1.25
45,3,baɾjˈeɾa,0.352,0.512,1.4545454545454546
45,4,zidˈurilor,0.352,0.512,1.4545454545454546
45,5,ʃi,0.384,0.96,2.5
45,6,pətɾˈunse,0.352,0.416,1.1818181818181819
45,7,ˈɨntɾo,0.384,0.352,0.9166666666666666
45,8,pjˈatsə,0.352,0.352,1.0
45,9,lˈarɡə,0.352,0.384,1.090909090909091
45,10,ku,0.384,0.48,1.25
45,11,mˈulte,0.352,0.192,0.5454545454545455
45,12,kˈase,0.384,0.48,1.25
45,13,"ˌɨmpɾeʒˈur,",0.352,0.576,1.6363636363636362
45,14,ˌɨntʃerkˈə,0.352,0.48,1.3636363636363638
45,15,o,0.384,0.576,1.4999999999999998
45,16,mˈaɾe,0.352,0.32,0.9090909090909092
45,17,"dˌezamədʒˈiɾe,",0.352,0.672,1.9090909090909094
45,18,dar,0.384,0.384,1.0
45,19,ʃiʲ,0.352,0.256,0.7272727272727273
45,20,o,0.384,0.48,1.25
45,21,mɨnˈiʲe,0.352,0.448,1.272727272727273
45,22,nˌeputintʃˈɔasə,0.352,0.448,1.272727272727273
45,23,ˌɨmpotɾˈiva,0.384,0.352,0.9166666666666666
45,24,"ˌindolˈentseɪ,",0.352,0.352,1.0
45,25,a,0.384,0.544,1.4166666666666667
45,26,nˌepəsəɾˈiɪ,0.352,0.32,0.9090909090909092
45,27,de,0.352,0.416,1.1818181818181819
45,28,kˌaɾe,0.384,0.768,2.0
45,29,rededˈuse,0.352,0.8,2.272727272727273
45,30,dovˈadə.,0.384,0.512,1.3333333333333333
46,0,"ˌɨntɨmplətˈor,",0.32,0.384,1.2
46,1,obsˈervə,0.32,0.384,1.2
46,2,la,0.32,0.032,0.1
46,3,mˈɨna,0.352,0.32,0.9090909090909092
46,4,ˌunuɪ,0.32,0.352,1.0999999999999999
46,5,bərbˈat,0.32,0.384,1.2
46,6,ˌɨnləntswˈit,0.32,0.32,1.0
46,7,alˈəturʲ,0.352,0.32,0.9090909090909092
46,8,de,0.32,0.352,1.0999999999999999
46,9,pɾˌeʃedintˈele,0.32,0.48,1.5
46,10,senˈatuluɪ,0.32,0.448,1.4
46,11,pɾopɾˈiʊl,0.352,0.384,1.090909090909091
46,12,səʊ,0.32,0.128,0.4
46,13,"inˈel,",0.32,0.352,1.0999999999999999
46,14,kˌaɾe,0.32,0.352,1.0999999999999999
46,15,ˌɨi,0.352,0.48,1.3636363636363638
46,16,fusˈese,0.32,0.416,1.2999999999999998
46,17,fuɾˈat,0.32,0.352,1.0999999999999999
46,18,ɨn,0.32,0.352,1.0999999999999999
46,19,atʃˌea,0.352,0.448,1.272727272727273
46,20,nˈɔapte,0.32,0.352,1.0999999999999999
46,21,de,0.32,0.416,1.2999999999999998
46,22,ɡɾˈɔazə.,0.352,0.384,1.090909090909091
47,0,"""dˌakə",0.352,0.352,1.0
47,1,va,0.384,0.352,0.9166666666666666
47,2,kədˈea,0.384,0.352,0.9166666666666666
47,3,kˌonstantˌinopolˈele,0.384,0.416,1.0833333333333333
47,4,ruʃˈinea,0.384,0.256,0.6666666666666666
47,5,de,0.352,0.352,1.0
47,6,pe,0.384,0.512,1.3333333333333333
47,7,obɾˈazul,0.384,0.48,1.25
47,8,"kɾˌeʃtinətˈətsiɪ,",0.384,0.448,1.1666666666666667
47,9,nu,0.384,0.352,0.9166666666666666
47,10,se,0.384,0.512,1.3333333333333333
47,11,va,0.352,0.384,1.090909090909091
47,12,ʃtˈerdʒe,0.384,0.352,0.9166666666666666
47,13,ɨn,0.384,0.288,0.7499999999999999
47,14,vˈeakul,0.384,0.288,0.7499999999999999
47,15,"veakˈurilor.""",0.384,0.384,1.0
47,16,pˈapa,0.384,0.384,1.0
47,17,se,0.352,0.832,2.3636363636363638
47,18,rˌəsutʃˈi,0.384,0.416,1.0833333333333333
47,19,pe,0.384,0.48,1.25
47,20,kəlˈəkyɪˌe,0.384,0.8,2.0833333333333335
47,21,ku,0.384,0.672,1.75
47,22,o,0.384,0.608,1.5833333333333333
47,23,vjˌoitʃˈune,0.352,0.608,1.7272727272727273
47,24,kˌaɾe,0.384,0.256,0.6666666666666666
47,25,ˌɨi,0.384,0.8,2.0833333333333335
47,26,dˌezmintsˈeaw,0.384,0.64,1.6666666666666667
47,27,vˈɨrsta,0.384,0.224,0.5833333333333334
47,28,ˌɨnaɪntˈatə.,0.384,0.544,1.4166666666666667
